Cleared/Open Items Symbol,Account,Reference,Trading partner,Document Number,Document type,Assignment,Business Area,Credit control area,Document Date,Posting Date,Special G/L Ind.,Net Due Date Symbol,Amount in Local Currency,Local Currency,Clearing Document,Text
,1018504,90898761,,6071,U4,KSP102267232,5100,5000,Thu Jun 29 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 29 2023 05:30:00 GMT+0530 (India Standard Time),,,-8.81,USD,,
,1018504,90898762,,6072,U4,KSP112267989,5100,5000,Thu Jun 29 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 29 2023 05:30:00 GMT+0530 (India Standard Time),,,-28.32,USD,,
,1018504,90898763,,6073,U4,MHA0622018151,5100,5000,Thu Jun 29 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 29 2023 05:30:00 GMT+0530 (India Standard Time),,,-9.71,USD,,
,1018504,90898764,,6074,U4,MHA0922018842,5100,5000,Thu Jun 29 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 29 2023 05:30:00 GMT+0530 (India Standard Time),,,-68.38,USD,,
,1018504,90898765,,6075,U4,MHA1222019567,5100,5000,Thu Jun 29 2023 05:30:00 GMT+0530 (India Standard Time),Thu Jun 29 2023 05:30:00 GMT+0530 (India Standard Time),,,-21.59,USD,,
,1018504,6006461-CM,,960000009,OB,,5100,5000,Fri May 08 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-10.67,USD,,RA# 1097605 DM# AIT0619105206
,1018504,6006527-CM,,960000050,OB,,5100,5000,Fri May 08 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-66.56,USD,,RA# 1126080 DM# EXPARU00155854
,1018504,6006528-CM,,960000051,OB,,5100,5000,Fri May 08 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-178.81,USD,,RA# 1126099 DM# EXPARU00155853
,1018504,6006554-CM,,960000072,OB,,5100,5000,Mon May 11 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-203.05,USD,,RA# 1131086 DM# PBX071928780
,1018504,6006582-CM,,960000086,OB,,5100,5000,Mon May 11 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-45.69,USD,,RA# 1158359 DM# EXPAHU00621828
,1018504,6006660-DM,,960000109,OB,,5100,5000,Fri May 15 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-39.93,USD,,RA# 1007096  DM# WAG76872
,1018504,6006733-DM,,960000172,OB,,5100,5000,Fri May 15 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,201.54,USD,,RA1225344 DM#PLH06241002670756
,1018504,6006743-DM,,960000182,OB,,5100,5000,Fri May 15 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,70.78,USD,,RA1244606 DM#PLR06247223670756
,1018504,CB22248-CM,,960000214,OB,,5100,5000,Fri May 08 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,863.34,USD,,61196946048
,1018504,GA74653-PP,,960000498,OB,GA122174653,5100,5000,Tue Jan 04 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,6.3,USD,,
,1018504,6025178-CM,,960000519,OB,,5100,5000,Thu May 26 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-21,USD,,2502547      SACKR160320173057
,1018504,6028994-CM,,960000656,OB,,5100,5000,Thu Sep 22 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-16,USD,,2625605 PLK1354215-2260
,1018504,6029005-CM,,960000667,OB,,5100,5000,Thu Sep 22 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-3.24,USD,,2631020 ORX1H-AR-0522
,1018504,6029031-CM,,960000693,OB,,5100,5000,Thu Sep 22 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-4.63,USD,,2643659 ORX1R-AR-1041
,1018504,AIT8536-PP,,960001158,OB,AIT1021138536,5100,5000,Thu Nov 04 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,4.62,USD,,
,1018504,WG96119-PP,,960001498,OB,WGC21400096119,5100,5000,Wed Nov 17 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,121,USD,,
,1018504,WG97256-PP,,960001499,OB,WGC21410097256,5100,5000,Wed Nov 17 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,114.88,USD,,
,1018504,6021555-IN,,960002000,OB,6021555-PP,5100,5000,Mon Jan 03 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,577.8,USD,,17605953
,1018504,6021556-IN,,960002001,OB,6021556-PP,5100,5000,Mon Jan 03 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,74861.64,USD,,63433229
,1018504,6005972-CM,,960002547,OB,,5100,5000,Tue May 05 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-133.12,USD,,RA# 1203887 EXPARU00165222
,1018504,6006119-CM,,960002596,OB,,5100,5000,Fri May 01 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-20,USD,,RA# 988685 DM# AIT0319100892
,1018504,6006120-CM,,960002597,OB,,5100,5000,Fri May 01 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-20,USD,,RA# 988686 DM# PMR0319065699
,1018504,6006121-CM,,960002598,OB,,5100,5000,Fri May 01 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-32,USD,,RA# 988688 DM# EXPARU00137443
,1018504,6006155-CM,,960002626,OB,,5100,5000,Wed May 06 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-62.36,USD,,RA# 1222330 ORX1R-0919-20166
,1018504,6006167-CM,,960002629,OB,,5100,5000,Wed May 06 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-201.54,USD,,RA# 1225344 PLH06-241002-67075
,1018504,6006173-CM,,960002631,OB,,5100,5000,Wed May 06 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-200,USD,,RA# 1305266     DM# 0539095332
,1018504,6006246-CM,,960002654,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-377.19,USD,,RA# 988694 DM# WAG74940
,1018504,6006254-CM,,960002658,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-14.55,USD,,RA# 988696 DM# PBX021923386
,1018504,6006259-CM,,960002661,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-64,USD,,RA# 1236306 DM# EXPAHU00643019
,1018504,6006263-CM,,960002662,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-66.56,USD,,RA# 1236382 DM# EXPAHU00643018
,1018504,6006269-CM,,960002664,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-32,USD,,RA# 1237807 DM# EXPAHU00663031
,1018504,6006271-CM,,960002665,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-45.69,USD,,RA# 1237831 DM# EXPAHU00663030
,1018504,6006272-CM,,960002666,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-70.78,USD,,RA# 1244606 PLR06-247223-67075
,1018504,6006289-CM,,960002670,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-45.69,USD,,RA# 1245452DM# EXPARU00170240
,1018504,6006291-CM,,960002672,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-9.35,USD,,RA# 1007095 DM# PBX041925282
,1018504,6006293-CM,,960002674,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-64,USD,,RA# 1245493 DM# EXPARU00170239
,1018504,6006294-CM,,960002675,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-653.93,USD,,RA# 1007096 DM# WAG76872
,1018504,6006304-CM,,960002683,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-45.69,USD,,RA# 1245604 DM# EXPARU00170241
,1018504,6006305-CM,,960002684,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-133.12,USD,,RA# 1245605DM# EXPARU00170238
,1018504,6006352-CM,,960002690,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-40.89,USD,,RA# 1250623 ORX1R-0919-20717
,1018504,6006361-CM,,960002692,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-400,USD,,RA# 1256740 DM# 0539094586
,1018504,6006388-CM,,960002707,OB,,5100,5000,Thu May 07 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-14,USD,,RA#1380224 DM# 034714ARK557201
,1018504,6024559-CM,,960002752,OB,,5100,5000,Fri Apr 29 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-230.78,USD,,2383512     WGC21490108203
,1018504,6028783-CM,,960002758,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-24.03,USD,,2608030 GRX10117753
,1018504,6028784-CM,,960002759,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-0.94,USD,,2608035 GRX10120665
,1018504,6028785-CM,,960002760,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-0.77,USD,,2608048 GRX10122940
,1018504,6028813-CM,,960002784,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-48.06,USD,,2608054 GRX10058208
,1018504,6028821-CM,,960002791,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-3.19,USD,,2608055 GRX10023898
,1018504,6028822-CM,,960002792,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-4.63,USD,,2608061 GRX10090087
,1018504,6028837-CM,,960003002,OB,,5100,5000,Thu Sep 22 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-12,USD,,2608248 GRX10120672
,1018504,6028838-CM,,960003003,OB,,5100,5000,Thu Sep 22 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.21,USD,,2608252 GRX10023897
,1018504,6028840-CM,,960003005,OB,,5100,5000,Thu Sep 22 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-12.85,USD,,2608268 GRX10120671
,1018504,6028841-CM,,960003006,OB,,5100,5000,Thu Sep 22 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-12.76,USD,,2608270 GRX10090083
,1018504,6028842-CM,,960003007,OB,,5100,5000,Thu Sep 22 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.03,USD,,2608275 GRX10117754
,1018504,6028843-CM,,960003008,OB,,5100,5000,Thu Sep 22 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-32,USD,,2608281 GRX10090084
,1018504,6028844-CM,,960003009,OB,,5100,5000,Thu Sep 22 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.57,USD,,2608287 GRX10058206
,1018504,6028845-CM,,960003010,OB,,5100,5000,Thu Sep 22 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-8.03,USD,,2608289 GRX10058207
,1018504,6028846-CM,,960003011,OB,,5100,5000,Thu Sep 22 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-10.3,USD,,2608297 GRX10117755
,1018504,6028847-CM,,960003012,OB,,5100,5000,Thu Sep 22 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.67,USD,,2608301 GRX10090086
,1018504,6028865-CM,,960003030,OB,,5100,5000,Thu Sep 22 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.73,USD,,2608517 GRX10058205
,1018504,6029712-CM,,960003095,OB,,5100,5000,Mon Oct 17 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-250,USD,,DAMAGE6029466
,1018504,GA62593-PP,,960003495,OB,GA092062593,5100,5000,Tue Oct 13 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,10,USD,,
,1018504,6010203-CM,,960003501,OB,,5100,5000,Mon Nov 16 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-0.02,USD,,RA1600560  WAG98464
,1018504,6020770-CM,,960004001,OB,,5100,5000,Fri Dec 03 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,255.21,USD,,WGC21380093475
,1018504,6008914-CM,,960004504,OB,,5100,5000,Mon Sep 21 2020 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-36,USD,,RA1552202  DM ORX1R-2005-20831
,1018504,6013257-IN,,960004513,OB,,5100,5000,Mon Mar 15 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,1840,USD,,63387307
,1018504,6013293-CM,,960004514,OB,,5100,5000,Tue Mar 16 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,13.81,USD,,1636488    WGC20300019051
,1018504,6013294-CM,,960004515,OB,,5100,5000,Tue Mar 16 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-45.69,USD,,1656546    EXPAHU00892747
,1018504,6013298-CM,,960004516,OB,,5100,5000,Tue Mar 16 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,32.5,USD,,1679576    AIT0920123244
,1018504,6013307-CM,,960004520,OB,,5100,5000,Tue Mar 16 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-18,USD,,1830501     PBX052039531-DS2
,1018504,6013310-CM,,960004522,OB,,5100,5000,Tue Mar 16 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,1.22,USD,,1852270    WGC21020048313
,1018504,6013318-CM,,960004527,OB,,5100,5000,Tue Mar 16 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-36.63,USD,,1884290    WGC21040050890
,1018504,6013319-CM,,960004528,OB,,5100,5000,Tue Mar 16 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-13.6,USD,,1884298    PLK1276130-2260
,1018504,6013329-CM,,960004529,OB,,5100,5000,Tue Mar 16 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-106.68,USD,,1904983      PLK1276637-2260
,1018504,6013330-CM,,960004530,OB,,5100,5000,Tue Mar 16 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,24,USD,,1904992     0531106605
,1018504,6013336-CM,,960004531,OB,,5100,5000,Tue Mar 16 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-73.96,USD,,1905126      PLK1276883-2260
,1018504,6013339-CM,,960004532,OB,,5100,5000,Tue Mar 16 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-24,USD,,1906338      PLK1275921-2260
,1018504,6013358-CM,,960004533,OB,,5100,5000,Wed Mar 17 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.12,USD,,1848686     WGC21010046984
,1018504,6013732-CM,,960004535,OB,,5100,5000,Mon Apr 05 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-5.04,USD,,1696239     EXPAHU00921271
,1018504,6013733-CM,,960004536,OB,,5100,5000,Mon Apr 05 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-108,USD,,1743302     EXADU000116289
,1018504,6013774-CM,,960004543,OB,,5100,5000,Mon Apr 05 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-48,USD,,1945019      EZ58538 Life
,1018504,6014229-CM,,960004545,OB,,5100,5000,Sat Apr 24 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,1.96,USD,,1889271       WGC21050052198
,1018504,6014244-CM,,960004550,OB,,5100,5000,Sat Apr 24 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-36,USD,,1943028      ORX1H-2102-20143
,1018504,6014247-CM,,960004552,OB,,5100,5000,Sat Apr 24 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,24,USD,,1944886       0531107381
,1018504,6014280-CM,,960004554,OB,,5100,5000,Mon Apr 26 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-72,USD,,1961477       PLK1282346-2260
,1018504,6018341-IN,,960004559,OB,,5100,5000,Tue Sep 21 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-29.57,USD,,16291349
,1018504,6023514-CM,,960004560,OB,,5100,5000,Fri Mar 25 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-303887.16,USD,,ABCWACSSA012022IT
,1018504,6028634-CM,,960004688,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-3.39,USD,,2569704 NPRO000185186
,1018504,6028659-CM,,960004713,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-9.36,USD,,2582644 TCXEN41712621
,1018504,6028665-CM,,960004716,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-5,USD,,2583657 TCXYN50712621
,1018504,6028680-CM,,960004731,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.93,USD,,2593447 TCXHN51412621
,1018504,6028719-CM,,960004769,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.04,USD,,2605564 ORX1R-AQ-2232
,1018504,6028725-CM,,960004775,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.26,USD,,2606497 EXPAHU01376840
,1018504,C144131-PP,,960004777,OB,AIT0322144131,5100,5000,Wed Apr 06 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,81.49,USD,,
,1018504,C201863-PP,,960004778,OB,ABHD0222001863,5100,5000,Wed Apr 06 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,15,USD,,
,1018504,C264881-PP,,960004785,OB,PBX032264881,5100,5000,Wed Apr 06 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,1556.23,USD,,
,1018504,C42907-PP,,960004787,OB,AIT0222142907,5100,5000,Wed Apr 06 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,10.94,USD,,
,1018504,C43092-PP,,960004788,OB,SAM02220043092,5100,5000,Wed Apr 06 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,27,USD,,
,1018504,C61556-PP,,960004791,OB,KSP032261556,5100,5000,Wed Apr 06 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,1.27,USD,,
,1018504,CB47611-CM,,960004814,OB,,5100,5000,Wed Mar 31 2021 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-236.55,USD,,6192801568
,1018504,6028726-CM,,960005000,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.57,USD,,2606501 EXPAHU01376839
,1018504,6028727-CM,,960005001,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-7.71,USD,,2606507 EXPAHU01376841
,1018504,6028729-CM,,960005003,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-7.71,USD,,2606514 PLKB1351157-2260
,1018504,6028731-CM,,960005005,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-21,USD,,2606525 PLK1351258-2260
,1018504,6028744-CM,,960005018,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.57,USD,,2607446 PLK1350725-2260
,1018504,6028759-CM,,960005033,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-17.35,USD,,2607607 GRX10155911
,1018504,6028766-CM,,960005040,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.32,USD,,2607810 GRX10155913
,1018504,6028767-CM,,960005041,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-17.57,USD,,2607824 GRN10109045
,1018504,6028768-CM,,960005042,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-1.03,USD,,2607832 GRX10090079
,1018504,6028769-CM,,960005043,OB,,5100,5000,Wed Sep 21 2022 05:30:00 GMT+0530 (India Standard Time),Thu Jan 12 2023 05:30:00 GMT+0530 (India Standard Time),,,-2.57,USD,,2607843 GRX10090085
